animal_id,tag,rfid,dob,sex,breed_date,dam,dam_date
2438,14048,964001009986840,2014-03-23 00:00:00,Female,2018-08-12 08:49:59.314,12081,
2439,OR0252,964001009986821,2014-03-23 00:00:00,Wether,,12081,
2440,15029,964001009987228,2015-03-19 00:00:00,Female,,12081,2015-03-22 05:09:10
2443,14054,964001009986842,2014-03-24 00:00:00,Female,2018-08-12 08:49:59.357,12085,
2444,OR0286,964001009986962,2014-03-24 00:00:00,Wether,,12085,
2445,14039,964001009986822,2014-03-25 00:00:00,Female,2018-08-12 12:28:02.714,12087,
2446,OR0301,964001009986720,2014-03-25 00:00:00,Wether,,12087,
2447,14029,964001009986829,2014-03-23 00:00:00,Female,2015-09-17 20:53:29.532,12090,
2448,OR0382,964001009987154,2015-03-17 00:00:00,Wether,,12090,2015-03-19 03:53:12
2449,OR0433,964001009987155,2015-03-17 00:00:00,Wether,,12090,2015-03-19 03:54:14
2450,OR0266,964001009986902,2014-03-20 00:00:00,Wether,,12091,
2451,14128,964001009987034,2014-03-28 00:00:00,Female,2018-08-03 21:07:44.324,12092,
2452,OR0319,964001009987050,2014-03-28 00:00:00,Wether,,12092,
2453,14129,964001009987010,2014-03-27 00:00:00,Female,,12095,
2454,OR0297,964001009986981,2014-03-27 00:00:00,Wether,,12095,
2455,OR0309,964001009986989,2014-03-28 00:00:00,Wether,,12097,2024-01-12 10:16:57.328
2456,14009,964001009986809,2014-04-19 00:00:00,Female,2018-08-12 08:49:58.91,12099,
2457,OR0449,964001009987144,2015-03-16 00:00:00,Wether,,12099,2015-03-18 06:58:59
2458,OR0467,964001009987191,2015-03-19 00:00:00,Wether,,12100,2015-03-21 01:19:11
2459,14073,964001017737973,2014-03-27 00:00:00,Female,2018-08-12 08:49:59,12100,2019-03-23 13:08:22
2460,14005,964001009986786,2014-04-04 00:00:00,Female,,12101,
2461,OR0365,964001009987036,2014-04-04 00:00:00,Wether,,12101,
2462,14056,964001009986847,2014-03-26 00:00:00,Female,2018-08-03 21:07:44.504,12103,
2463,OR0335,964001009987101,2014-03-26 00:00:00,Wether,,12103,
2464,OR0513,964001009987284,2015-03-23 00:00:00,Wether,,12105,2015-03-24 06:34:13
2465,14033,964001009986832,2014-03-21 00:00:00,Female,2018-08-12 08:49:59,12105,2021-10-17 17:57:37
2466,15143,964001009987150,2015-03-17 00:00:00,Female,2018-08-03 21:41:10.888,12106,2015-03-19 03:44:33
2467,14123,964001017737353,2014-03-24 00:00:00,Female,2015-09-17 20:56:58.821,12107,
2468,14021,964001009986803,2014-04-01 00:00:00,Female,2015-09-17 21:35:05.855,12109,
2469,14067,964001009986869,2014-03-24 00:00:00,Female,2018-08-12 08:49:52.914,12111,
2470,14069,964001009986867,2014-04-08 00:00:00,Female,,12112,
2471,OR0267,964001009986901,2014-04-08 00:00:00,Wether,,12112,
2473,OR0292,964001009986956,2014-04-19 00:00:00,Wether,,12115,
2474,14022,964001009986804,2014-03-31 00:00:00,Female,2018-08-12 11:28:39.779,12116,
2476,14010,964001015704537,2014-03-21 00:00:00,Female,2015-09-17 21:09:26.325,12117,
2477,14116,964001009987025,2014-03-21 00:00:00,Female,2018-08-12 08:49:59.748,12117,
2478,14079,964001009986895,2014-03-21 00:00:00,Female,,12117,
2479,15055,964001009987202,2015-03-19 00:00:00,Female,,12118,2015-03-22 03:28:01
2480,OR0347,964001009987041,2014-03-22 00:00:00,Wether,,12118,
2481,14061,964001009986848,2014-04-04 00:00:00,Female,2018-08-03 21:07:44.463,12119,
2483,OR0275,964001009986973,2014-04-04 00:00:00,Wether,,12119,
2484,OR0328,964001009987100,2014-04-06 00:00:00,Wether,,12121,
2485,OR0323,964001009987078,2014-04-06 00:00:00,Wether,,12121,
2491,11031,964001009986687,2011-01-28 00:00:00,Female,2018-08-03 21:07:45.676,"",
2492,9015,964001009986640,2008-01-16 00:00:00,Female,,BRCM02,2024-01-13 07:42:13.238
2493,9014,964001009986656,2009-05-01 00:00:00,Female,2018-08-12 11:08:53.355,"",
2495,12055,964001009986736,2012-05-06 00:00:00,Female,2018-08-12 08:49:55.738,BRCM02,2024-01-13 07:53:47.795
2496,12056,964001009986740,2012-02-15 00:00:00,Female,2018-08-12 08:49:55.779,ORST03,2024-01-13 07:53:32.51
2497,12057,964001009986733,2012-02-20 00:00:00,Female,2018-08-12 09:49:55,"",
2498,12058,964001009986744,2012-05-06 00:00:00,Female,2018-08-12 08:49:55.862,WAST02,2024-01-13 07:51:23.655
2499,12060,964001009986775,2012-02-15 00:00:00,Female,,WAST02,2024-01-13 07:50:58.874
2500,12061,964001009986648,2012-04-27 00:00:00,Female,2018-08-12 08:49:55.903,ORST03,2024-01-13 07:46:06.646
2501,12062,964001009986738,2012-01-08 00:00:00,Female,2018-08-12 08:52:36.784,ORST02,2024-01-13 07:50:37.095
2502,12063,964001009986731,2012-01-27 00:00:00,Female,2024-01-13 07:50:03.419,BRCM02,2024-01-13 07:50:03.404
2503,12064,964001009986627,2012-03-31 00:00:00,Female,2024-01-13 07:34:56.83,WAST03,2024-01-13 07:34:56.815
2504,12065,964001009986748,2012-01-28 00:00:00,Female,2024-01-13 07:49:32.147,ORST02,2024-01-13 07:49:32.131
2505,11038,964001027783836,2012-04-25 00:00:00,Female,2018-08-12 08:49:54.641,"",
2506,12068,964001009986764,2012-04-14 00:00:00,Female,2018-08-12 08:49:55.945,ORST02,2024-01-13 07:47:48.136
2507,9027,964001009986717,2012-01-07 00:00:00,Female,,WA0386,
2508,12070,964001009986767,2012-05-12 00:00:00,Female,2018-08-12 08:49:55.987,11041,
2509,12071,964001009986751,2012-04-14 00:00:00,Female,2018-08-12 08:49:56.03,11046,
2511,12074,964001009986750,2012-03-24 00:00:00,Female,2018-08-12 08:49:56.116,BRCM02,2024-01-12 12:06:40.214
2512,12075,964001009986726,2012-04-23 00:00:00,Female,2024-01-12 12:05:58.296,WAST03,2024-01-12 12:05:58.158
2513,12076,964001009986680,2012-04-28 00:00:00,Female,2018-08-12 09:49:56,9018,2020-02-24 15:26:24
2514,12077,964001009986735,2012-03-19 00:00:00,Female,2018-08-12 11:48:40.868,BRCM02,2024-01-12 12:05:13.546
2515,12078,964001009986632,2012-02-23 00:00:00,Female,2018-08-12 08:49:56.296,7001,2024-01-12 12:04:07.609
2516,12120,964001009986705,2012-03-09 00:00:00,Female,2024-01-12 11:44:20.719,BRCM02,2024-01-12 11:44:20.594
2517,12083,964001009986763,2012-01-11 00:00:00,Female,2018-08-12 08:49:56.382,BRCM02,2024-01-12 12:02:16.83
2518,12082,964001009986652,2012-11-15 00:00:00,Female,2018-08-12 08:49:56.337,9015,
2519,12085,964001009986938,2012-04-05 00:00:00,Female,2018-08-12 08:49:56.422,WAST02,2024-01-12 12:01:04.479
2520,12087,964001009986753,2012-03-26 00:00:00,Female,2018-08-12 08:49:56.523,ORST02,2024-01-12 11:59:33.102
2521,11039,964001009986698,2012-06-08 00:00:00,Female,2018-08-12 08:49:54.776,10011,
2522,12090,964001009986780,2012-01-18 00:00:00,Female,,ORST03,2024-01-12 11:58:12.402
2523,12093,964001009986779,2012-01-14 00:00:00,Female,,BRCM02,2024-01-12 11:57:26.851
2524,12095,964001009986658,2012-03-28 00:00:00,Female,,WAST02,2024-01-12 11:56:49.007
2525,12097,964001009986942,2012-06-12 00:00:00,Female,2018-08-12 08:49:56.605,BRCM02,2024-01-12 11:55:49.754
2526,12099,964001009986939,2012-03-20 00:00:00,Female,2018-08-12 08:49:56.695,ORST03,2024-01-12 11:54:32.579
2527,11022,964001009986715,2012-03-13 00:00:00,Female,2018-08-12 08:49:56.738,11019,
2528,12103,964001009986782,2012-04-12 00:00:00,Female,2018-08-12 08:49:56.781,BRCM02,2024-01-12 11:53:46.089
2529,12104,964001009986701,2012-03-01 00:00:00,Female,2018-08-12 08:49:56.822,BRCM02,2024-01-12 11:52:45.071
2530,12105,964001009986749,2012-01-07 00:00:00,Female,2018-08-12 08:49:56.865,WAST03,2024-01-12 11:51:50.325
2531,12106,964001009986943,2012-11-02 00:00:00,Female,2018-08-12 08:49:56.907,12119,
2532,12107,964001009986659,2012-01-06 00:00:00,Female,2018-08-12 08:49:56.948,BRCM,2024-01-12 11:50:45.96
2533,11032,964001009986684,2012-01-18 00:00:00,Female,2018-08-03 21:07:45.634,"",
2534,12112,964001009986664,2012-03-12 00:00:00,Female,2024-01-12 11:49:34.736,WAST03,2024-01-12 11:49:34.593
2535,12114,964001009986766,2011-03-29 00:00:00,Female,,ORST02,2024-01-12 11:48:16.976
2536,12089,964001009986732,2012-03-28 00:00:00,Female,2024-01-12 11:58:46.369,WAST03,2024-01-12 11:58:46.16
2537,12117,964001009986886,2012-02-20 00:00:00,Female,2018-08-12 08:52:36.827,BRCM02,2024-01-12 11:47:37.334
2538,12118,964001009986921,2012-01-14 00:00:00,Female,2018-08-12 08:49:57.03,WAST02,2024-01-12 11:46:33.312
2539,12119,964001015704525,2010-02-11 00:00:00,Female,2024-01-12 11:45:11.685,BRCM02,2024-01-12 11:45:11.491
2541,12123,964001009986723,2012-06-24 00:00:00,Female,2018-08-03 21:41:10.182,9008,
2542,12121,964001009986672,2012-03-24 00:00:00,Female,,ORST03,2024-01-12 11:43:08.464
2543,13032,964001009986759,2013-03-12 00:00:00,Female,2018-08-12 08:49:57.64,12025,
2544,13073,964001009986688,2013-03-31 00:00:00,Female,2018-08-12 08:49:58.431,12041,
2549,12052,964001009986949,2012-05-06 00:00:00,Female,2018-08-12 08:49:55.695,BRCM02,2024-01-13 07:54:09.016
2554,14121,964001009987030,2014-03-30 00:00:00,Female,2018-08-12 08:49:59.792,TLC206,
2556,14042,964001009986818,2014-03-17 00:00:00,Female,2015-09-17 21:33:29.167,9021,2017-02-27 13:21:33.437
2557,OR0259,964001009986910,2014-05-05 00:00:00,Wether,,12015,
2558,14001,964001009986793,2014-05-06 00:00:00,Female,,12015,
2559,OR0258,964001009986911,2014-05-05 00:00:00,Wether,,12053,2016-01-08 08:06:42.448
2561,14055,964001009986846,2014-03-17 00:00:00,Female,2015-09-17 22:11:52,112053,2020-02-24 15:26:25
2562,14017,964001009986800,2014-05-06 00:00:00,Female,,12063,
2563,14060,964001009986849,2014-05-06 00:00:00,Female,,12063,
2711,9007,964001009986619,2010-12-10 00:00:00,Female,2024-01-12 10:41:17.571,NRCM02,2024-01-12 10:41:17.429
2712,11003,964001015704568,2011-04-14 00:00:00,Female,2018-08-12 11:25:29.52,"",
2713,11027,964001009986660,2011-05-06 00:00:00,Female,2018-08-03 21:07:45.722,"",
2714,12053,964001009986624,2012-05-06 00:00:00,Female,2018-08-13 07:52:52.036,ORST04,2024-01-13 07:33:11.784
2715,12084,964001009986718,2012-05-06 00:00:00,Female,,WAST03,2024-01-12 12:01:45.317
2716,11037,964001009986754,2011-05-06 00:00:00,Female,2018-08-03 21:07:45.587,"",
2717,12029,964001009986741,2012-03-20 00:00:00,Female,2018-08-12 08:49:55.21,"",
2718,13075,964001009986682,2013-03-12 00:00:00,Female,,ORST02,2024-01-12 11:31:43.115
2719,11026,964001009986679,2011-05-06 00:00:00,Female,2018-08-12 08:49:54.475,"",
2720,13062,964001009986677,2013-05-06 00:00:00,Female,,WAST02,2024-01-12 11:32:58.391
2721,11033,964001015704533,2012-03-22 00:00:00,Female,2018-08-12 08:49:54.557,"",
2722,12030,964001009986693,2012-03-21 00:00:00,Female,2018-08-11 20:58:41.413,"",
2723,12124,964001009986697,2012-01-06 00:00:00,Female,,ORST02,2024-01-12 11:41:33.553
2724,12042,964001009986704,2012-03-23 00:00:00,Female,2018-08-12 08:49:55,WAST03,2024-01-12 07:45:25.06
2725,11018,964001016062265,2011-05-06 00:00:00,Female,2018-08-12 08:49:54.389,"",
2726,13001,964001009986770,2013-05-05 00:00:00,Female,,ORST02,2024-01-12 11:40:49.437
2727,11009,964001009986768,2011-05-06 00:00:00,Female,,"",
2728,12043,964001009986776,2012-05-06 00:00:00,Female,2018-08-12 08:49:55.52,WAST02,2024-01-12 07:47:01.797
2729,12096,964001009986785,2012-03-24 00:00:00,Female,2018-08-12 08:49:56.563,WAST03,2024-01-12 11:56:18.83
2730,12098,964001009986783,2012-05-06 00:00:00,Female,2018-08-12 08:49:56.654,WSST02,2024-01-12 11:55:14.553
2731,9012,964001009986781,2009-05-06 00:00:00,Female,,"",
2732,9026,964001009986794,2008-01-06 00:00:00,Female,,"",
2733,12008,964001009986929,2012-01-10 00:00:00,Female,2018-08-12 08:49:54.99,"",
2734,14049,964001009986841,2014-05-06 00:00:00,Female,2018-08-03 21:41:10.525,12036,2017-02-27 13:26:39.548
2735,OR0254,964001009986871,2014-05-05 00:00:00,Wether,,12080,2024-01-12 10:13:06.297
2736,14078,964001009986859,2014-03-17 00:00:00,Female,2018-08-12 08:52:36.91,12015,2017-02-27 13:27:20.158
2737,13059,964001009986889,2013-04-16 00:00:00,Female,2018-08-12 09:49:58,WAST02,2024-01-12 11:33:44.166
2738,14132,964001009986856,2013-05-06 00:00:00,Female,2018-08-12 08:49:59.93,13020,2024-01-12 11:23:19.401
2739,13081,964001009986623,2013-04-20 00:00:00,Female,2018-08-12 08:49:58.562,ORST02,2024-01-12 11:30:52.683
2740,12067,964001009986880,2012-02-18 00:00:00,"",,ORST02,2024-01-13 07:55:10.774
2741,13090,964001009986876,2013-05-06 00:00:00,Female,,BRCM02,2024-01-12 11:28:24.163
2742,10022,964001009986878,2010-05-06 00:00:00,Female,2018-09-01 14:42:26.88,"",
2743,13003,964001009986891,2013-05-06 00:00:00,Female,2018-08-12 08:49:57.078,WAST02,2024-01-12 11:40:05.199
2744,13006,964001009986931,2013-05-06 00:00:00,Female,,12007,2024-01-12 11:38:40.844
2745,13013,964001009986932,2013-05-06 00:00:00,Female,2018-08-12 08:49:57.253,WAST02,2024-01-12 11:37:09.799
2746,13051,964001009986955,2013-05-06 00:00:00,Female,2018-08-12 08:49:58,BRCM02,2024-01-12 11:35:26.351
2747,12051,964001009986950,2012-05-06 00:00:00,Female,2018-08-12 08:49:55.653,WAST03,2024-01-13 07:54:49.425
2748,12059PARROTMOUTH,964001009986947,2012-11-04 00:00:00,Female,,WAST02,2024-01-13 07:48:28.766
2749,13064,964001009986913,2013-03-25 00:00:00,Female,2024-01-12 11:32:29.836,WAST03,2024-01-12 11:32:29.709
2750,14081,964001009986915,2014-05-06 00:00:00,Female,,12053,2017-02-27 13:27:47.816
2752,OR0256,964001009986908,2014-05-05 00:00:00,Wether,,UNKNOWN,2016-01-18 12:02:33.576
2753,OR0270,964001009986898,2014-05-05 00:00:00,Wether,,9023,2024-01-12 10:13:39.868
2754,OR0281,964001009986967,2014-05-05 00:00:00,Wether,,12029,2024-01-12 10:14:15.551
2755,OR0283,964001009986965,2014-05-05 00:00:00,Wether,,10002,2024-01-12 10:14:48.606
2756,OR0285,964001009986963,2014-05-05 00:00:00,Wether,,9016,2024-01-12 10:15:24.632
2757,OR0289,964001009986959,2014-05-05 00:00:00,Wether,,12002,2024-01-12 10:15:46.957
2758,OR0306,964001009986992,2014-05-06 00:00:00,Wether,,12046,2024-01-12 10:16:23.098
2760,OR0312,964001009987092,2014-05-05 00:00:00,Wether,,12025,2024-01-12 10:17:22.211
2761,14086JAD,964001009987040,2014-05-06 00:00:00,Female,,12065,2017-02-27 13:29:46.4
2762,OR0315,964001009987052,2014-05-06 00:00:00,Wether,,11012,2024-01-12 10:17:43.004
2763,14091,964001009987083,2014-03-17 00:00:00,Female,2015-09-17 21:41:08.754,12022,2017-02-27 13:30:01.206
2764,OR0322,964001009987039,2014-05-05 00:00:00,Wether,,12122,2016-01-08 08:18:09.794
2765,14094,964001009987045,2014-03-17 00:00:00,Female,2018-08-03 21:41:10.393,12022,2017-02-27 13:30:16.27
2766,14096,964001009987093,2014-03-17 00:00:00,Female,2015-09-17 21:28:42.847,12100,2017-02-27 13:30:31.628
2767,OR0327,964001009987042,2014-05-05 00:00:00,Wether,,12046,2016-01-08 09:02:25.307
2768,14100,964001009987049,2014-05-06 00:00:00,Female,2018-08-12 08:49:59.706,12031,2017-02-27 13:31:10.955
2769,14099,964001009987094,2014-03-17 00:00:00,Female,2018-08-12 08:49:53.095,12075,2017-02-27 13:30:55.329
2770,14101,964001009987060,2014-05-06 00:00:00,Female,2018-08-03 21:41:10.58,9005,2017-02-27 13:31:32.827
2771,OR0334,964001009987058,2014-05-05 00:00:00,Wether,,12026,2024-01-12 10:18:21.058
2772,OR0338,964001009987077,2014-05-05 00:00:00,Wether,,10007,2024-01-12 10:18:49.669
2773,OR0339,964001009987074,2014-05-06 00:00:00,Wether,,12033,2024-01-12 10:19:25.256
2774,OR0341,964001009987055,2014-05-05 00:00:00,Wether,,12011,2024-01-12 10:19:52.947
2775,OR0344,964001009987037,2014-03-23 00:00:00,Desexed M,,12095,2024-01-12 10:22:27.869
2776,OR0346,964001009987054,2014-05-23 00:00:00,Wether,,12037,2016-01-18 15:27:04.105
2777,OR0348,964001009987091,2014-05-05 00:00:00,Wether,,9023,2016-01-18 15:27:23.109
2778,14105,964001009987088,2014-03-17 00:00:00,Female,2018-08-12 08:49:53.137,12085,2017-02-27 13:31:59.118
2779,14106,964001017737989,2014-03-17 00:00:00,Female,2021-08-27 18:27:24.419,12062,2017-02-27 13:32:13.445
2780,14108,964001009986999,2014-05-06 00:00:00,Female,,12011,2017-02-27 13:32:27.901
2781,14109,964001027783941,2014-03-17 00:00:00,Female,2015-09-17 21:20:39.617,12055,2017-02-27 13:32:50.607
2782,14111,964001009987031,2014-03-17 00:00:00,Female,2015-09-17 21:31:31.085,12099,2016-04-27 09:13:19.395
2783,OR0354,964001009987020,2014-05-06 00:00:00,Wether,,11050,2024-01-12 10:22:49.105
2784,14113,964001009987005,2014-05-06 00:00:00,Female,,12046,2017-02-27 13:35:58.29
5463,18100,964001017737960,2018-04-01 00:00:00,Female,,11026,2018-04-03 10:16:47.722
2785,14114,964001009987019,2014-03-17 00:00:00,Female,2015-09-17 21:23:38.615,12075,2017-02-27 13:36:18.599
2786,14115,964001009987015,2014-05-06 00:00:00,Female,,WAST02,2024-01-12 11:25:16.745
2787,OR0356,964001009987024,2014-05-06 00:00:00,Wether,,12037,2024-01-12 10:23:06.265
2788,14117,964001009987002,2014-03-17 00:00:00,Female,2015-09-17 21:42:15.643,12056,2017-02-27 13:37:06.832
2789,OR0358,964001009987029,2014-05-05 00:00:00,Wether,,12018,2024-01-12 10:23:50.263
2790,14119,964001009987017,2014-05-06 00:00:00,Female,,12008,2017-02-27 13:37:23.227
2791,14122,964001009987016,2014-03-17 00:00:00,Female,2015-09-17 21:42:54.291,10010,2017-02-27 13:37:48.336
2792,OR0360,964001009987008,2014-05-05 00:00:00,Wether,,11041,2024-01-12 10:24:27.43
2793,OR0361,964001009987021,2014-05-05 00:00:00,Wether,,12092,2016-01-18 15:27:41.22
2799,OR0417,964001009987266,2015-03-23 00:00:00,Wether,,10003,2015-03-24 05:25:43
2801,13072ADEAD,964001009987197,2015-03-20 00:00:00,Wether,,13072,2015-03-22 03:16:14
2802,14082,964001009986761,2014-05-06 00:00:00,Female,,WAST02,2024-01-12 11:25:56.424
2803,14040,964001009987348,2014-03-27 00:00:00,Female,2018-08-12 08:49:59.167,12005,2019-03-23 12:08:22
2805,11001,964001009986665,2011-02-02 00:00:00,Female,,"",
2806,13085,964001009986953,2013-05-06 00:00:00,Female,2018-08-12 08:49:58.737,BRCM02,2024-01-12 11:29:47.449
2807,OR0450,964001009987096,2015-03-11 00:00:00,Wether,,9012,2024-01-12 10:54:42.86
2808,OR0431,964001009987385,2015-04-26 00:00:00,Wether,,12109,2015-05-01 08:15:20
2809,OR0423,964001009987382,2015-04-27 00:00:00,Wether,,12053,2015-05-01 08:02:23
2810,OR0396,964001009987423,2015-04-30 00:00:00,Wether,,12087,2016-01-17 17:23:11.374
2811,OR0438,964001009987380,2015-04-20 00:00:00,Wether,,12062,2015-04-23 09:12:09
2812,OR0403,964001009987424,2015-04-15 00:00:00,Wether,,12012,2015-05-01 08:21:04
2813,OR0461,964001009987115,2015-03-11 00:00:00,Wether,,12002,2015-03-18 03:37:42
2814,OR0384,964001009987120,2015-03-09 00:00:00,Wether,,12005,2015-03-18 04:24:31
2815,12005ADEAD,964001009987108,2015-03-10 00:00:00,Wether,,12005,2015-03-18 03:14:38
2816,15081,964001009987443,2015-05-08 00:00:00,Female,2018-08-12 08:50:01.878,12032,2015-05-08 03:10:32
2817,15113,964001009987421,2015-05-08 00:00:00,Female,2018-08-12 08:50:02.27,12032,2015-05-08 03:12:49
2818,15014,964001009987420,2015-05-06 00:00:00,Female,2018-08-12 08:50:00.36,12040,2015-05-08 03:16:24
2819,15119,964001009987419,2015-05-05 00:00:00,Female,2018-08-12 09:50:02,12010,2015-05-08 04:20:42
2820,15065,964001009987418,2015-05-04 00:00:00,Female,,10010,2015-05-08 03:34:32
2821,15164,964001009987417,2015-05-04 00:00:00,Female,,10010,2015-05-08 03:38:38
2822,15091,964001009987435,2015-05-15 00:00:00,Female,2018-08-12 08:50:02.006,12032,2015-05-08 03:48:44
2823,OR0506,964001009987434,2015-05-08 00:00:00,Wether,,12121,2015-05-08 04:03:17
2824,OR0437,964001009987432,2015-05-08 00:00:00,Wether,,11012,2015-05-11 01:08:30
2825,OR0442,964001009987433,2015-05-08 00:00:00,Wether,,11012,2015-05-11 01:10:16
2826,15039,964001009987430,2015-05-13 00:00:00,Female,,12030,2016-08-15 14:46:50.238
2827,OR0415,964001009987431,2015-05-13 00:00:00,Wether,,964 001009986693,2015-05-15 10:47:53
2828,OR0463,964001009987327,2015-03-26 00:00:00,Wether,,12018,2015-03-29 05:16:05
2829,OR0375,964001009987321,2015-03-29 00:00:00,Wether,,12101,2015-03-30 08:14:08
2830,OR0385,964001009987330,2015-03-26 00:00:00,Wether,,12018,2015-03-29 05:14:07
2831,11019BDEAD,964001009987318,2015-03-27 00:00:00,Wether,,11019,2015-03-30 08:00:05
2832,OR0511,964001009987289,2015-03-23 00:00:00,Wether,,12115,2016-01-17 17:22:33.663
2833,OR0457,964001009987137,2015-03-16 00:00:00,Wether,,10015,2015-03-18 07:18:59
2834,OR0483,964001009987164,2015-03-17 00:00:00,Wether,,13003,2015-03-19 05:16:09
2835,090JUSTIN,964001009987117,2015-03-14 00:00:00,Male,,12042,2015-03-18 04:42:06
2838,15025,964001009987315,2015-03-25 00:00:00,Female,,11046,2015-03-28 02:44:49
2839,OR0424,964001009987314,2015-03-25 00:00:00,Wether,,11046,2015-03-28 02:48:04
2840,OR0377,964001009987441,2015-03-25 00:00:00,Wether,,12025,2015-03-28 03:55:53
2841,15074,964001009987312,2015-03-25 00:00:00,Female,2018-08-12 08:50:01.572,12025,2015-03-28 03:57:31
2842,OR0432,964001009987311,2015-03-25 00:00:00,Wether,,12025,2015-03-28 04:00:13
2843,OR0476,964001009987306,2015-03-25 00:00:00,Wether,,9004,2015-03-28 04:02:16
2844,15123,964001009987307,2015-03-25 00:00:00,Female,,9004,2015-03-28 04:08:21
2845,15169,964001009987309,2015-03-25 00:00:00,Female,2018-09-01 09:12:47.713,12021,2015-03-28 04:30:53
